productId,sku,productCode,productName,category,brand,quantity,currentImageState,reasonNotMapped,recommendedFilename,suggestedFutureAction
"cmrnl0cvk04oataecvvmoqerf","FOO-000894","PC100","Weikfield custard 1kg pp","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000894.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0cwa04oitaeczbb1y3bj","FOO-000895","PC100","Weikfield custard powder vanila 100gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000895.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0cwz04oqtaect95n1yde","CLN-000026","PC100","Weikfield la 500gm","Cleaning","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","CLN-000026.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0cxo04oytaec06aitof2","DET-000061","PC100","Wheel 1kg","Detergents","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","DET-000061.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0cyb04p6taec9x1iarqv","SKN-000073","PC100","Whisper XL+ black","Skin Care","Whisper","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000073.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0cz104petaecqfcl7jia","SKN-000074","PC100","Whisper Xl+ green","Skin Care","Whisper","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000074.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0czo04pmtaecfqm4rida","SKN-000075","PC100","Whisper xl","Skin Care","Whisper","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000075.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0d0d04putaec7eeknr7y","FOO-000896","PC100","White papad","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000896.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0d1104q2taec3luwb8gy","FOO-000897","PC100","White sesame oil 500ml","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000897.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0d1r04qataecbzxeacum","FOO-000898","PC100","White til","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000898.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0d2f04qitaec8r41b0g6","FOO-000899","PC100","White til 1kg","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000899.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0d3504qqtaeczkyyi59z","CLN-000027","PC100","Wiper Small","Cleaning","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","CLN-000027.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0d3t04qytaecdo3gmyr2","CLN-000028","PC100","Wiper big","Cleaning","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","CLN-000028.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0d4i04r6taec6y970rz5","DET-000062","PC100","Wipro Safe wash matic top load 2l","Detergents","Wipro","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","DET-000062.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0d5604retaec07x1id0q","DET-000063","PC100","Wipro Safewash matic front load 2l","Detergents","Wipro","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","DET-000063.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0d6j04rutaecu4xrkb68","FOO-000900","PC100","Woosh dishwash bar 700gm","Food Items","Woosh","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000900.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0d7704s2taec9sm79dny","DSH-000015","PC100","Woosh dishwash bar power 400gm","Dishwashing","Woosh","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","DSH-000015.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0d7v04sataecsu5scwzm","SKN-000076","PC100","Yardley shower gel 250ml","Skin Care","Yardley","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000076.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0d9904sqtaecvleh2oms","FOO-000901","PC100","Yellow mustard oil 500ml","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000901.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0d9x04sytaeclasmvuou","FOO-000902","PC100","Yippee noodles","Food Items","YiPPee","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000902.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0dao04t6taecmf0k8wp4","FOO-000903","PC100","Yippee noodles72","Food Items","YiPPee","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000903.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0dbc04tetaecd81wlupd","SKN-000078","PC100","Yutika softtouch aloevera lotion 300ml","Skin Care","Yutika","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000078.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0dc104tmtaec021j1lmq","SKN-000079","PC100","Yutika softtouch body almond lotion 300ml","Skin Care","Yutika","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000079.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0dcp04tutaeceejrq238","FOO-000904","PC100","Zahidi dates 500g","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000904.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0dde04u2taecnncpdocs","FOO-000905","PC100","Zandu chawanprash 450g","Food Items","Zandu","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000905.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0de304uataec6o43sls8","FOO-000906","PC100","Zandu pure honey 250gm","Food Items","Zandu","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000906.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0det04uitaecndhlfq1k","FOO-000907","PC100","Zhakaas Aloo papad 100gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000907.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0dfh04uqtaecnrfg6xoz","FOO-000908","PC100","Zhakaas sabudana papad 100gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000908.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0dg604uytaeciknh1ik9","PER-000078","PC100","Zm body spray bravo 100ml","Personal Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","PER-000078.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0dgu04v6taecuau90qss","PER-000079","PC100","Zm body spray no alcohol calix 100gm","Personal Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","PER-000079.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0dhk04vetaec6h4bkrs0","SKN-000080","PC100","Zm brightening body lotion vit c 100ml","Skin Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000080.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0dia04vmtaeco4wkcse8","PER-000080","PC100","Zm eau de perfume no alcohol ember 100ml","Personal Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","PER-000080.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0dj204vutaecb28m9kld","PER-000081","PC100","Zm eau de perfume no alcohol storm 100ml","Personal Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","PER-000081.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0djq04w2taec5royvmri","FOO-000909","PC100","amla candy","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000909.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0dl304witaec9co8cl5g","FOO-000911","PC100","besan","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000911.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0dls04wqtaec491sj0vr","HOM-000082","PC100","cello tape big","Home Care","Cello","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HOM-000082.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0dmf04wytaec0umnthnw","HAI-000098","PC100","coconut oil","Hair Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HAI-000098.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0dn404x6taecs5khspaq","HAI-000099","PC100","coconut oil","Hair Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HAI-000099.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0dnt04xetaecscsdsnxc","FOO-000912","PC100","coconut powder","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000912.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0doj04xmtaecerz4cqr4","FOO-000913","PC100","cremica pista badam biscuit 100gm","Food Items","Cremica","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000913.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0dp704xutaec5g60o639","FOO-000914","PC100","cup noodles","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000914.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0dql04yataec9toz2cgh","FOO-000916","PC100","dahi","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000916.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0drb04yitaec3thm2w9i","FOO-000917","PC100","emali","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000917.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0drz04yqtaecavame031","PER-000082","PC100","engage women deo","Personal Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","PER-000082.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0dsp04yytaecheybb71c","FOO-000918","PC100","everest coriander masala","Food Items","Everest","100gm","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000918.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0dte04z6taecn5egyilx","FOO-000919","PC100","everest kutilal","Food Items","Everest","100gm","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000919.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0du304zetaec29kma4m6","FOO-000920","PC100","everest tea masala","Food Items","Everest","100gm","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000920.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0dus04zmtaec8wp78361","FOO-000921","PC100","gagan 1l","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000921.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0dvh04zutaec406ijqmf","DSH-000016","PC100","gem powder","Dishwashing","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","DSH-000016.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0dw50502taecmzs66x1a","HAI-000100","PC100","indulekha shampoo100ml","Hair Care","Indulekha","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HAI-000100.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0dwv050ataecux969sf3","FOO-000922","PC100","jayant sauce","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000922.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0dxj050itaecqgtvdo7u","FOO-000923","PC100","kalonji","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000923.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0dy9050qtaecy8mzeaom","DIS-000057","PC100","key ring","Disposables","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","DIS-000057.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0dyx050ytaech5xw8zgj","FOO-000924","PC100","kinder toy","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000924.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0e0b051etaeczi67vflz","HOM-000083","PC100","knife","Home Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HOM-000083.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0e11051mtaec7tv6w59f","FOO-000926","PC100","lassi","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000926.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0e1p051utaecmczcsgrh","FOO-000927","PC100","lassi 10rs","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000927.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0e33052ataec11p0fomg","DIS-000058","PC100","lotus napkin","Disposables","Lotus","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","DIS-000058.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0e3s052itaecz5zgloy2","FOO-000929","PC100","maggi 78","Food Items","Maggi","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000929.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0e4g052qtaecmbcthd85","FOO-000930","PC100","mah daal1kg","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000930.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0e56052ytaecr39di4k4","CLN-000029","PC100","mat 8feet","Cleaning","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","CLN-000029.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0e5u0536taecr26mxxjq","CLN-000030","PC100","mat 9feet","Cleaning","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","CLN-000030.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0e6j053etaecrxf6xbvt","FOO-000931","PC100","mdh channa masala","Food Items","MDH","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000931.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0e77053mtaec856rh2wa","FOO-000932","PC100","mdh rajmah masala","Food Items","MDH","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000932.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0e7w053utaechw6tb7y5","FOO-000933","PC100","mishri 50gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000933.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0e8k0542taecksau1qlm","BAB-000030","PC100","mummy's daddy's baby wipes","Baby Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","BAB-000030.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0e97054ataec9tf1p0fo","FOO-000934","PC100","nilons premium garlic paste","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000934.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0e9w054itaecmnqxs759","HOM-000084","PC100","odonil","Home Care","Odonil","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HOM-000084.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0eal054qtaecdmrxnhgn","SKN-000081","PC100","oxyveda handwash 500ml","Skin Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000081.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0eba054ytaeceivh29yi","FOO-000935","PC100","paneer","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000935.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0ebz0556taecgcqz2rbf","FOO-000936","PC100","papad","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000936.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0ecp055etaecqtdzmluv","FOO-000937","PC100","pink rock salt","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000937.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0edd055mtaecs7t6lkqw","FOO-000938","PC100","rich rolls","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000938.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0ee4055utaec9325bqrb","POO-000016","PC100","roli","Pooja Essentials","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","POO-000016.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0eet0562taecxp0zk1yg","FOO-000939","PC100","samak atta","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000939.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0efi056ataecgynwfvwo","FOO-000940","PC100","smith & jonesg Garlic paste","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000940.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0eg8056itaeco7t8i227","FOO-000941","PC100","suji 500g","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000941.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0ehn056ytaecpnldwsnb","FOO-000942","PC100","tomato ketchup","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000942.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0eic0576taecjs26s2ly","FOO-000943","PC100","turmeric powder","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000943.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0ej1057etaeclxf3chen","FOO-000944","PC100","veeba mayonnees80gm","Food Items","Veeba","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000944.webp","Capture or approve a product-specific image for this SKU."
